epoch, wall_time, smooth_loss, train_loss, train_std_dev, val_loss, val_std_dev
1440, 2.40738e+03, 5.25177e-01, 5.36855e-01, 4.52095e-01, 5.98168e-01, 5.16531e-01
1441, 2.40951e+03, 5.24978e-01, 5.30819e-01, 4.47286e-01, 6.01132e-01, 5.08413e-01
1442, 2.41165e+03, 5.24712e-01, 5.29388e-01, 4.73164e-01, 5.92278e-01, 5.36306e-01
1443, 2.41385e+03, 5.24706e-01, 5.33902e-01, 4.43917e-01, 6.00437e-01, 5.02143e-01
1444, 2.41604e+03, 5.24381e-01, 5.27825e-01, 4.78052e-01, 5.94691e-01, 5.50437e-01
1445, 2.41835e+03, 5.24306e-01, 5.32349e-01, 4.69997e-01, 5.98420e-01, 5.33617e-01
1446, 2.42048e+03, 5.24134e-01, 5.30527e-01, 4.52683e-01, 5.99789e-01, 5.14187e-01
1447, 2.42284e+03, 5.23876e-01, 5.28716e-01, 4.88773e-01, 6.07639e-01, 5.58103e-01
1448, 2.42501e+03, 5.23551e-01, 5.27339e-01, 4.45543e-01, 6.00258e-01, 4.99349e-01
1449, 2.42708e+03, 5.23368e-01, 5.29606e-01, 4.57975e-01, 5.93575e-01, 5.23833e-01
1450, 2.42922e+03, 5.23369e-01, 5.32369e-01, 4.58049e-01, 5.97015e-01, 5.21426e-01
1451, 2.43140e+03, 5.23030e-01, 5.26516e-01, 4.37614e-01, 5.94379e-01, 4.95256e-01
1452, 2.43360e+03, 5.22933e-01, 5.30471e-01, 4.37975e-01, 6.03348e-01, 4.94928e-01
1453, 2.43571e+03, 5.22935e-01, 5.32281e-01, 4.60305e-01, 5.95756e-01, 5.25069e-01
1454, 2.43786e+03, 5.22966e-01, 5.32694e-01, 4.64946e-01, 5.96277e-01, 5.22993e-01
1455, 2.43996e+03, 5.22808e-01, 5.29345e-01, 4.61041e-01, 5.93604e-01, 5.19056e-01
1456, 2.44216e+03, 5.22538e-01, 5.27208e-01, 4.41674e-01, 5.98610e-01, 4.99701e-01
1457, 2.44430e+03, 5.22339e-01, 5.28108e-01, 4.38066e-01, 6.03091e-01, 5.11590e-01
1458, 2.44654e+03, 5.22160e-01, 5.28401e-01, 5.06184e-01, 5.89152e-01, 5.78771e-01
1459, 2.44859e+03, 5.22267e-01, 5.33446e-01, 4.57583e-01, 5.94727e-01, 5.15157e-01
1460, 2.45074e+03, 5.22264e-01, 5.31312e-01, 4.42936e-01, 5.97068e-01, 5.06994e-01
1461, 2.45282e+03, 5.22130e-01, 5.29116e-01, 4.49633e-01, 5.97922e-01, 5.04796e-01
1462, 2.45500e+03, 5.21964e-01, 5.28186e-01, 4.40669e-01, 6.00102e-01, 5.01107e-01
1463, 2.45709e+03, 5.22073e-01, 5.32924e-01, 4.32037e-01, 5.95995e-01, 4.82577e-01
1464, 2.45914e+03, 5.22050e-01, 5.30744e-01, 4.45413e-01, 6.06113e-01, 4.97506e-01
1465, 2.46138e+03, 5.21897e-01, 5.28352e-01, 4.85734e-01, 5.98046e-01, 5.52940e-01
1466, 2.46349e+03, 5.21528e-01, 5.24557e-01, 4.84165e-01, 5.96335e-01, 5.46793e-01
1467, 2.46567e+03, 5.21946e-01, 5.38164e-01, 4.60391e-01, 5.95775e-01, 5.28642e-01
1468, 2.46777e+03, 5.22068e-01, 5.33193e-01, 4.39181e-01, 6.02605e-01, 5.10100e-01
1469, 2.46987e+03, 5.22396e-01, 5.36930e-01, 4.62764e-01, 5.95000e-01, 5.14777e-01
1470, 2.47190e+03, 5.22391e-01, 5.31764e-01, 5.01530e-01, 6.01706e-01, 5.66068e-01
1471, 2.47398e+03, 5.22595e-01, 5.35239e-01, 5.08058e-01, 5.99590e-01, 5.74450e-01
1472, 2.47613e+03, 5.22825e-01, 5.35992e-01, 4.46921e-01, 5.91631e-01, 5.09695e-01
1473, 2.47826e+03, 5.22605e-01, 5.27977e-01, 4.46879e-01, 5.89856e-01, 5.06756e-01
1474, 2.48034e+03, 5.22608e-01, 5.31682e-01, 4.56894e-01, 5.92327e-01, 5.20963e-01
1475, 2.48247e+03, 5.22452e-01, 5.29010e-01, 4.68995e-01, 6.00303e-01, 5.24177e-01
1476, 2.48467e+03, 5.22155e-01, 5.26318e-01, 4.28748e-01, 6.02718e-01, 4.91825e-01
1477, 2.48678e+03, 5.22220e-01, 5.32439e-01, 4.42229e-01, 5.97381e-01, 5.03695e-01
1478, 2.48898e+03, 5.22087e-01, 5.29080e-01, 4.52334e-01, 5.95710e-01, 5.12454e-01
1479, 2.49103e+03, 5.22023e-01, 5.30041e-01, 4.62915e-01, 5.91633e-01, 5.25140e-01
1480, 2.49313e+03, 5.22172e-01, 5.33863e-01, 4.60330e-01, 5.93281e-01, 5.18731e-01
1481, 2.49522e+03, 5.22077e-01, 5.29572e-01, 4.36827e-01, 5.96238e-01, 5.05556e-01
1482, 2.49737e+03, 5.22249e-01, 5.34141e-01, 4.54329e-01, 6.00057e-01, 5.10125e-01
1483, 2.49955e+03, 5.21817e-01, 5.23501e-01, 4.77224e-01, 5.98746e-01, 5.40581e-01
1484, 2.50171e+03, 5.21623e-01, 5.27478e-01, 4.48976e-01, 5.91669e-01, 5.07111e-01
1485, 2.50393e+03, 5.21736e-01, 5.32830e-01, 4.49521e-01, 5.88920e-01, 5.10068e-01
1486, 2.50600e+03, 5.21561e-01, 5.27737e-01, 4.72039e-01, 5.94482e-01, 5.42746e-01
1487, 2.50821e+03, 5.21265e-01, 5.25554e-01, 4.73867e-01, 5.89127e-01, 5.29764e-01
1488, 2.51026e+03, 5.21435e-01, 5.33538e-01, 4.66716e-01, 6.05360e-01, 5.32557e-01
1489, 2.51231e+03, 5.21311e-01, 5.28521e-01, 4.59130e-01, 5.95783e-01, 5.28979e-01
1490, 2.51439e+03, 5.21405e-01, 5.32060e-01, 4.75240e-01, 5.95219e-01, 5.35956e-01
1491, 2.51648e+03, 5.21318e-01, 5.29182e-01, 4.56577e-01, 6.03734e-01, 5.21826e-01
1492, 2.51857e+03, 5.21422e-01, 5.32186e-01, 4.48578e-01, 5.90691e-01, 5.12774e-01
1493, 2.52067e+03, 5.21292e-01, 5.28128e-01, 4.54278e-01, 5.99153e-01, 5.19781e-01
1494, 2.52273e+03, 5.20910e-01, 5.23559e-01, 4.41502e-01, 5.95001e-01, 4.96381e-01
1495, 2.52473e+03, 5.20649e-01, 5.25228e-01, 4.40092e-01, 5.88815e-01, 5.07716e-01
1496, 2.52689e+03, 5.20081e-01, 5.19421e-01, 4.57032e-01, 5.88722e-01, 5.18384e-01
1497, 2.52895e+03, 5.20572e-01, 5.37942e-01, 4.69382e-01, 5.94382e-01, 5.42048e-01
1498, 2.53105e+03, 5.20595e-01, 5.30064e-01, 4.88309e-01, 6.04178e-01, 5.58396e-01
1499, 2.53314e+03, 5.20784e-01, 5.33178e-01, 4.70270e-01, 5.97613e-01, 5.24415e-01
1500, 2.53519e+03, 5.20870e-01, 5.31252e-01, 4.86963e-01, 5.94150e-01, 5.51002e-01
1501, 2.53730e+03, 5.21256e-01, 5.36946e-01, 4.83587e-01, 5.94264e-01, 5.44824e-01
1502, 2.53947e+03, 5.20872e-01, 5.23396e-01, 4.58722e-01, 5.96976e-01, 5.12688e-01
1503, 2.54160e+03, 5.20815e-01, 5.28935e-01, 4.64601e-01, 6.01420e-01, 5.19120e-01
1504, 2.54367e+03, 5.20645e-01, 5.26755e-01, 4.44038e-01, 5.87903e-01, 4.97496e-01
1505, 2.54577e+03, 5.20223e-01, 5.22182e-01, 4.35011e-01, 5.92906e-01, 4.92949e-01
1506, 2.54785e+03, 5.20251e-01, 5.29561e-01, 4.50240e-01, 5.91798e-01, 5.09617e-01
1507, 2.54996e+03, 5.19973e-01, 5.24189e-01, 4.33898e-01, 5.90929e-01, 4.96189e-01
1508, 2.55211e+03, 5.19830e-01, 5.26466e-01, 4.38594e-01, 5.90720e-01, 5.02256e-01
1509, 2.55421e+03, 5.19720e-01, 5.26937e-01, 4.54294e-01, 5.94289e-01, 5.07552e-01
1510, 2.55634e+03, 5.19680e-01, 5.28166e-01, 4.34545e-01, 5.96598e-01, 4.88502e-01
1511, 2.55835e+03, 5.19334e-01, 5.22557e-01, 4.55593e-01, 5.91223e-01, 5.12183e-01
1512, 2.56036e+03, 5.18783e-01, 5.18684e-01, 4.49699e-01, 5.99868e-01, 4.99916e-01
1513, 2.56259e+03, 5.18738e-01, 5.27137e-01, 4.57624e-01, 6.02954e-01, 5.18095e-01
1514, 2.56466e+03, 5.18857e-01, 5.29903e-01, 4.43673e-01, 5.88740e-01, 4.99256e-01
1515, 2.56677e+03, 5.18670e-01, 5.24533e-01, 4.48697e-01, 5.92536e-01, 4.92735e-01
1516, 2.56897e+03, 5.18684e-01, 5.28058e-01, 4.53255e-01, 5.95246e-01, 5.12968e-01
1517, 2.57105e+03, 5.18521e-01, 5.24825e-01, 4.54741e-01, 6.03985e-01, 5.13337e-01
1518, 2.57316e+03, 5.18612e-01, 5.29364e-01, 4.45108e-01, 5.92376e-01, 4.91215e-01
1519, 2.57519e+03, 5.18476e-01, 5.25204e-01, 4.47861e-01, 5.90585e-01, 5.12641e-01
1520, 2.57734e+03, 5.18876e-01, 5.34606e-01, 5.46487e-01, 5.91795e-01, 6.16284e-01
1521, 2.57944e+03, 5.19433e-01, 5.38176e-01, 4.59164e-01, 5.98187e-01, 5.14097e-01
1522, 2.58151e+03, 5.19340e-01, 5.26980e-01, 4.34802e-01, 5.94973e-01, 4.97898e-01
1523, 2.58368e+03, 5.19177e-01, 5.25669e-01, 4.36424e-01, 6.01578e-01, 4.81075e-01
1524, 2.58586e+03, 5.18922e-01, 5.23626e-01, 4.58748e-01, 5.97066e-01, 5.26169e-01
1525, 2.58790e+03, 5.19057e-01, 5.30428e-01, 4.69663e-01, 5.89909e-01, 5.28127e-01
1526, 2.59001e+03, 5.19060e-01, 5.28074e-01, 4.71141e-01, 5.97000e-01, 5.37546e-01
1527, 2.59202e+03, 5.19529e-01, 5.36661e-01, 4.54201e-01, 5.98283e-01, 5.17646e-01
1528, 2.59422e+03, 5.19433e-01, 5.26849e-01, 4.83878e-01, 5.96416e-01, 5.45072e-01
1529, 2.59629e+03, 5.19012e-01, 5.20893e-01, 4.43316e-01, 5.92348e-01, 4.99217e-01
1530, 2.59834e+03, 5.19102e-01, 5.29804e-01, 4.74442e-01, 5.95855e-01, 5.38013e-01
1531, 2.60048e+03, 5.19166e-01, 5.29400e-01, 5.23253e-01, 5.86187e-01, 5.93345e-01
1532, 2.60258e+03, 5.19392e-01, 5.32514e-01, 4.81572e-01, 5.92093e-01, 5.49625e-01
1533, 2.60479e+03, 5.19493e-01, 5.30462e-01, 4.55630e-01, 5.88048e-01, 5.19484e-01
1534, 2.60695e+03, 5.19206e-01, 5.23484e-01, 4.32678e-01, 5.88865e-01, 4.88349e-01
1535, 2.60912e+03, 5.18884e-01, 5.22420e-01, 4.47510e-01, 5.92128e-01, 5.09536e-01
1536, 2.61123e+03, 5.18838e-01, 5.27239e-01, 4.70747e-01, 5.89435e-01, 5.37039e-01
1537, 2.61343e+03, 5.18617e-01, 5.23744e-01, 4.93831e-01, 5.91564e-01, 5.58061e-01
1538, 2.61545e+03, 5.18578e-01, 5.26999e-01, 4.30415e-01, 5.92337e-01, 4.85399e-01
1539, 2.61748e+03, 5.18684e-01, 5.29770e-01, 4.37909e-01, 5.96065e-01, 4.86662e-01
1540, 2.61957e+03, 5.18487e-01, 5.24385e-01, 4.79698e-01, 5.95089e-01, 5.40419e-01
1541, 2.62172e+03, 5.18375e-01, 5.25290e-01, 4.69521e-01, 5.92309e-01, 5.31703e-01
1542, 2.62378e+03, 5.18362e-01, 5.27112e-01, 4.51632e-01, 5.95742e-01, 5.08100e-01
1543, 2.62586e+03, 5.18312e-01, 5.26545e-01, 4.36379e-01, 5.97708e-01, 4.86122e-01
1544, 2.62787e+03, 5.18134e-01, 5.24090e-01, 4.32877e-01, 5.97873e-01, 4.87970e-01
1545, 2.62994e+03, 5.17637e-01, 5.18218e-01, 4.24198e-01, 5.90952e-01, 4.76167e-01
1546, 2.63209e+03, 5.17544e-01, 5.25056e-01, 4.44296e-01, 5.94014e-01, 5.01561e-01
1547, 2.63421e+03, 5.16989e-01, 5.16769e-01, 4.41667e-01, 5.95499e-01, 4.86593e-01
1548, 2.63635e+03, 5.17035e-01, 5.26832e-01, 4.56771e-01, 5.87924e-01, 5.25120e-01
1549, 2.63842e+03, 5.16882e-01, 5.23306e-01, 4.35771e-01, 5.99942e-01, 4.86242e-01
1550, 2.64043e+03, 5.17008e-01, 5.27990e-01, 4.82028e-01, 5.89279e-01, 5.34085e-01
1551, 2.64253e+03, 5.17291e-01, 5.31285e-01, 4.92587e-01, 5.90777e-01, 5.53995e-01
1552, 2.64456e+03, 5.17224e-01, 5.25257e-01, 4.58901e-01, 5.89067e-01, 5.11837e-01
1553, 2.64661e+03, 5.17397e-01, 5.29592e-01, 4.43552e-01, 6.01153e-01, 5.03213e-01
1554, 2.64874e+03, 5.16737e-01, 5.14492e-01, 4.87736e-01, 5.89983e-01, 5.32764e-01
1555, 2.65083e+03, 5.16921e-01, 5.29156e-01, 4.48081e-01, 5.86656e-01, 5.06959e-01
1556, 2.65285e+03, 5.16697e-01, 5.22023e-01, 4.31753e-01, 5.95332e-01, 4.85589e-01
1557, 2.65485e+03, 5.16677e-01, 5.25600e-01, 4.61962e-01, 5.99008e-01, 5.13593e-01
1558, 2.65684e+03, 5.16782e-01, 5.27794e-01, 4.32067e-01, 5.91242e-01, 4.82486e-01
1559, 2.65896e+03, 5.16686e-01, 5.23997e-01, 4.42584e-01, 5.92795e-01, 4.88759e-01
1560, 2.66102e+03, 5.16706e-01, 5.25936e-01, 4.28677e-01, 5.91754e-01, 4.87110e-01
1561, 2.66308e+03, 5.16488e-01, 5.21775e-01, 4.70342e-01, 5.92507e-01, 5.30064e-01
1562, 2.66524e+03, 5.16794e-01, 5.31013e-01, 4.55852e-01, 5.94917e-01, 5.20665e-01
1563, 2.66737e+03, 5.16725e-01, 5.24760e-01, 4.59602e-01, 5.98599e-01, 5.28301e-01
1564, 2.66946e+03, 5.17094e-01, 5.32385e-01, 4.47366e-01, 5.89825e-01, 5.09248e-01
1565, 2.67152e+03, 5.16748e-01, 5.19908e-01, 4.33473e-01, 5.97087e-01, 4.86904e-01
1566, 2.67372e+03, 5.16902e-01, 5.28388e-01, 4.60748e-01, 5.96124e-01, 5.15158e-01
1567, 2.67587e+03, 5.16701e-01, 5.22479e-01, 4.44705e-01, 5.89332e-01, 5.11788e-01
1568, 2.67802e+03, 5.16788e-01, 5.27362e-01, 5.14050e-01, 5.84493e-01, 5.70523e-01
1569, 2.68002e+03, 5.17197e-01, 5.33146e-01, 4.70661e-01, 5.85214e-01, 5.29693e-01
1570, 2.68226e+03, 5.16951e-01, 5.21705e-01, 4.49306e-01, 5.90225e-01, 5.08655e-01
1571, 2.68434e+03, 5.16601e-01, 5.19659e-01, 4.47658e-01, 6.00084e-01, 5.07094e-01
1572, 2.68657e+03, 5.16399e-01, 5.22117e-01, 4.46346e-01, 5.87757e-01, 5.05757e-01
1573, 2.68872e+03, 5.15815e-01, 5.14919e-01, 4.56714e-01, 5.93352e-01, 5.16880e-01
1574, 2.69096e+03, 5.15721e-01, 5.23127e-01, 4.52916e-01, 5.85314e-01, 5.12253e-01
1575, 2.69312e+03, 5.15428e-01, 5.19433e-01, 4.42301e-01, 5.89989e-01, 5.04841e-01
1576, 2.69531e+03, 5.15415e-01, 5.24270e-01, 4.89259e-01, 5.94714e-01, 5.60861e-01
1577, 2.69744e+03, 5.15789e-01, 5.31421e-01, 4.58030e-01, 5.89841e-01, 5.18207e-01
1578, 2.69958e+03, 5.15151e-01, 5.13551e-01, 4.36093e-01, 5.90167e-01, 4.93526e-01
1579, 2.70169e+03, 5.14932e-01, 5.20110e-01, 4.52401e-01, 5.97141e-01, 5.10056e-01
1580, 2.70377e+03, 5.14755e-01, 5.20803e-01, 4.50102e-01, 5.83875e-01, 5.09921e-01
1581, 2.70588e+03, 5.14640e-01, 5.21755e-01, 4.53865e-01, 5.89971e-01, 5.14151e-01
1582, 2.70803e+03, 5.14681e-01, 5.24687e-01, 4.38895e-01, 5.95034e-01, 4.97197e-01
1583, 2.71018e+03, 5.14476e-01, 5.19989e-01, 4.33137e-01, 6.02940e-01, 4.76406e-01
1584, 2.71228e+03, 5.14497e-01, 5.23841e-01, 4.30660e-01, 5.95558e-01, 4.83915e-01
1585, 2.71440e+03, 5.14727e-01, 5.27576e-01, 4.81603e-01, 5.98170e-01, 5.47296e-01
1586, 2.71653e+03, 5.14996e-01, 5.28505e-01, 4.35029e-01, 5.89422e-01, 4.82796e-01
1587, 2.71866e+03, 5.14821e-01, 5.20948e-01, 4.47236e-01, 5.93812e-01, 5.10058e-01
1588, 2.72084e+03, 5.14914e-01, 5.25584e-01, 4.48593e-01, 5.86808e-01, 5.01859e-01
1589, 2.72297e+03, 5.14800e-01, 5.21960e-01, 4.46492e-01, 5.88151e-01, 4.98488e-01
1590, 2.72512e+03, 5.14986e-01, 5.27178e-01, 4.50832e-01, 5.91655e-01, 4.97836e-01
1591, 2.72721e+03, 5.15043e-01, 5.25154e-01, 4.37826e-01, 5.91240e-01, 4.97325e-01
1592, 2.72934e+03, 5.15165e-01, 5.26083e-01, 4.37913e-01, 5.93976e-01, 5.10239e-01
1593, 2.73146e+03, 5.15368e-01, 5.27985e-01, 4.56807e-01, 5.85667e-01, 5.19946e-01
1594, 2.73359e+03, 5.15339e-01, 5.24007e-01, 4.63984e-01, 5.95081e-01, 5.21333e-01
1595, 2.73581e+03, 5.14903e-01, 5.16453e-01, 4.34562e-01, 5.84753e-01, 4.95705e-01
1596, 2.73792e+03, 5.14317e-01, 5.13417e-01, 4.39280e-01, 5.87404e-01, 4.96957e-01
1597, 2.74008e+03, 5.14699e-01, 5.30352e-01, 4.47770e-01, 5.91032e-01, 5.06971e-01
1598, 2.74227e+03, 5.14672e-01, 5.23190e-01, 4.39589e-01, 5.85768e-01, 4.86685e-01
1599, 2.74446e+03, 5.14735e-01, 5.24753e-01, 4.34693e-01, 5.93556e-01, 4.90459e-01
1600, 2.74659e+03, 5.15139e-01, 5.31038e-01, 4.30348e-01, 5.90703e-01, 4.83848e-01
1601, 2.74872e+03, 5.15642e-01, 5.33080e-01, 4.46108e-01, 5.86126e-01, 5.00069e-01
1602, 2.75093e+03, 5.15280e-01, 5.18086e-01, 4.57731e-01, 5.87523e-01, 5.14591e-01
1603, 2.75315e+03, 5.15124e-01, 5.21534e-01, 4.34084e-01, 5.91429e-01, 4.89060e-01
1604, 2.75529e+03, 5.14922e-01, 5.20400e-01, 4.43006e-01, 5.86442e-01, 5.10845e-01
1605, 2.75749e+03, 5.14732e-01, 5.20740e-01, 4.42567e-01, 5.84783e-01, 5.07508e-01
1606, 2.75963e+03, 5.14562e-01, 5.20577e-01, 4.70587e-01, 5.96655e-01, 5.40102e-01
1607, 2.76182e+03, 5.14754e-01, 5.27082e-01, 4.37020e-01, 5.84799e-01, 4.86675e-01
1608, 2.76390e+03, 5.14552e-01, 5.20232e-01, 4.74952e-01, 5.85133e-01, 5.34420e-01
1609, 2.76597e+03, 5.14745e-01, 5.27008e-01, 4.38863e-01, 5.85263e-01, 5.04712e-01
1610, 2.76823e+03, 5.14694e-01, 5.22812e-01, 4.40348e-01, 5.80143e-01, 4.96570e-01
1611, 2.77040e+03, 5.14416e-01, 5.18621e-01, 4.54869e-01, 5.83889e-01, 5.22330e-01
1612, 2.77259e+03, 5.14611e-01, 5.27164e-01, 4.41703e-01, 5.91390e-01, 5.03817e-01
1613, 2.77480e+03, 5.14255e-01, 5.16994e-01, 4.75090e-01, 5.84979e-01, 5.50391e-01
1614, 2.77696e+03, 5.14285e-01, 5.23983e-01, 4.29828e-01, 5.93890e-01, 4.86575e-01
1615, 2.77930e+03, 5.14154e-01, 5.20866e-01, 4.32553e-01, 5.83080e-01, 4.91890e-01
1616, 2.78154e+03, 5.13691e-01, 5.14679e-01, 4.52102e-01, 5.91193e-01, 5.04175e-01
1617, 2.78366e+03, 5.14168e-01, 5.31392e-01, 4.24773e-01, 5.88710e-01, 4.88202e-01
1618, 2.78580e+03, 5.13854e-01, 5.17580e-01, 4.33489e-01, 5.86508e-01, 4.88678e-01
1619, 2.78790e+03, 5.13717e-01, 5.20475e-01, 4.36784e-01, 5.86832e-01, 4.97347e-01
1620, 2.78999e+03, 5.13548e-01, 5.19751e-01, 4.69414e-01, 5.87160e-01, 5.31605e-01
1621, 2.79209e+03, 5.13379e-01, 5.19485e-01, 4.37717e-01, 6.00191e-01, 5.02642e-01
1622, 2.79418e+03, 5.12967e-01, 5.14933e-01, 4.37893e-01, 5.87739e-01, 4.95484e-01
1623, 2.79635e+03, 5.13491e-01, 5.31177e-01, 4.67007e-01, 5.85290e-01, 5.31693e-01
1624, 2.79848e+03, 5.13354e-01, 5.19859e-01, 4.37471e-01, 5.80907e-01, 4.91858e-01
1625, 2.80065e+03, 5.12835e-01, 5.13069e-01, 4.27481e-01, 5.84991e-01, 4.83577e-01
1626, 2.80279e+03, 5.12629e-01, 5.18183e-01, 4.47509e-01, 5.85618e-01, 5.12640e-01
1627, 2.80485e+03, 5.12382e-01, 5.17277e-01, 4.40656e-01, 5.89342e-01, 4.98228e-01
1628, 2.80695e+03, 5.12186e-01, 5.17793e-01, 4.59644e-01, 5.85526e-01, 5.12461e-01
1629, 2.80906e+03, 5.12609e-01, 5.28915e-01, 4.50991e-01, 5.87251e-01, 5.05752e-01
1630, 2.81130e+03, 5.12631e-01, 5.21815e-01, 4.86669e-01, 5.90039e-01, 5.40110e-01
1631, 2.81338e+03, 5.12936e-01, 5.27140e-01, 5.34124e-01, 5.88205e-01, 5.91645e-01
1632, 2.81547e+03, 5.12905e-01, 5.21485e-01, 4.26938e-01, 5.87338e-01, 4.88220e-01
1633, 2.81764e+03, 5.13226e-01, 5.27330e-01, 4.40710e-01, 5.91557e-01, 5.05222e-01
1634, 2.81982e+03, 5.14105e-01, 5.38279e-01, 4.51263e-01, 5.94510e-01, 5.15483e-01
1635, 2.82190e+03, 5.14057e-01, 5.22203e-01, 4.38973e-01, 5.85440e-01, 4.97129e-01
1636, 2.82401e+03, 5.13814e-01, 5.18694e-01, 4.55703e-01, 5.81198e-01, 5.27584e-01
1637, 2.82620e+03, 5.13805e-01, 5.22557e-01, 4.39070e-01, 5.90407e-01, 4.99441e-01
1638, 2.82845e+03, 5.13419e-01, 5.15991e-01, 4.34947e-01, 5.77973e-01, 5.00775e-01
1639, 2.83059e+03, 5.12914e-01, 5.13175e-01, 4.25301e-01, 5.89804e-01, 4.82490e-01
1640, 2.83286e+03, 5.12305e-01, 5.10963e-01, 4.43579e-01, 5.93481e-01, 5.02845e-01
1641, 2.83508e+03, 5.12255e-01, 5.20272e-01, 4.42924e-01, 5.90009e-01, 5.18277e-01
1642, 2.83717e+03, 5.12373e-01, 5.23286e-01, 4.79232e-01, 5.91542e-01, 5.48270e-01
1643, 2.83927e+03, 5.12456e-01, 5.22968e-01, 4.41488e-01, 5.82976e-01, 5.02453e-01
1644, 2.84142e+03, 5.12467e-01, 5.21754e-01, 4.38650e-01, 5.89430e-01, 4.99154e-01
1645, 2.84355e+03, 5.12245e-01, 5.17608e-01, 4.70279e-01, 5.95589e-01, 5.25618e-01
1646, 2.84566e+03, 5.12542e-01, 5.26794e-01, 4.17657e-01, 5.88104e-01, 4.67236e-01
1647, 2.84781e+03, 5.12173e-01, 5.14705e-01, 4.72871e-01, 5.89178e-01, 5.35245e-01
1648, 2.85003e+03, 5.12048e-01, 5.18959e-01, 4.40314e-01, 5.93389e-01, 5.06498e-01
1649, 2.85216e+03, 5.12221e-01, 5.24031e-01, 4.31021e-01, 5.85382e-01, 4.87106e-01
1650, 2.85434e+03, 5.11805e-01, 5.13787e-01, 4.61612e-01, 5.94336e-01, 5.23958e-01
1651, 2.85643e+03, 5.11646e-01, 5.17762e-01, 4.51461e-01, 5.89470e-01, 5.11458e-01
1652, 2.85852e+03, 5.11515e-01, 5.18233e-01, 4.47086e-01, 5.90382e-01, 5.14820e-01
1653, 2.86062e+03, 5.11800e-01, 5.25532e-01, 4.69750e-01, 5.91263e-01, 5.33357e-01
1654, 2.86272e+03, 5.11855e-01, 5.21881e-01, 4.55784e-01, 5.83029e-01, 5.12212e-01
1655, 2.86482e+03, 5.11461e-01, 5.13928e-01, 4.39799e-01, 5.87678e-01, 4.96370e-01
1656, 2.86692e+03, 5.11484e-01, 5.20986e-01, 4.48632e-01, 5.87277e-01, 5.02180e-01
1657, 2.86898e+03, 5.11091e-01, 5.13476e-01, 4.48152e-01, 5.96146e-01, 5.14296e-01
1658, 2.87103e+03, 5.11298e-01, 5.23774e-01, 4.45871e-01, 5.89127e-01, 5.03057e-01
1659, 2.87310e+03, 5.11077e-01, 5.16013e-01, 4.49354e-01, 5.89977e-01, 5.04255e-01
1660, 2.87517e+03, 5.11143e-01, 5.21021e-01, 4.57133e-01, 5.89325e-01, 5.14959e-01
1661, 2.87724e+03, 5.11385e-01, 5.24456e-01, 4.48407e-01, 5.93700e-01, 5.08512e-01
1662, 2.87923e+03, 5.11066e-01, 5.14774e-01, 4.34088e-01, 5.90632e-01, 4.88942e-01
1663, 2.88130e+03, 5.10520e-01, 5.10226e-01, 4.51979e-01, 5.81297e-01, 5.06359e-01
1664, 2.88349e+03, 5.10696e-01, 5.22577e-01, 4.54896e-01, 5.87853e-01, 5.18543e-01
1665, 2.88557e+03, 5.10774e-01, 5.21065e-01, 4.75098e-01, 5.81579e-01, 5.38687e-01
1666, 2.88764e+03, 5.10669e-01, 5.17848e-01, 4.60499e-01, 5.83431e-01, 5.30441e-01
1667, 2.88974e+03, 5.10645e-01, 5.19043e-01, 4.45387e-01, 5.84967e-01, 5.01152e-01
1668, 2.89187e+03, 5.10902e-01, 5.24209e-01, 4.41106e-01, 5.86437e-01, 5.03161e-01
1669, 2.89402e+03, 5.11034e-01, 5.22472e-01, 4.35964e-01, 5.86646e-01, 4.97225e-01
1670, 2.89616e+03, 5.11031e-01, 5.19949e-01, 4.79768e-01, 5.92533e-01, 5.42830e-01
1671, 2.89836e+03, 5.11008e-01, 5.19420e-01, 4.53446e-01, 5.83686e-01, 5.06584e-01
1672, 2.90037e+03, 5.11006e-01, 5.19773e-01, 4.41527e-01, 5.92615e-01, 5.05229e-01
1673, 2.90254e+03, 5.10708e-01, 5.14535e-01, 4.24848e-01, 5.75592e-01, 4.74005e-01
1674, 2.90473e+03, 5.10301e-01, 5.12302e-01, 4.26028e-01, 5.86767e-01, 4.92929e-01
1675, 2.90687e+03, 5.09854e-01, 5.11271e-01, 4.44897e-01, 5.87150e-01, 5.17826e-01
1676, 2.90899e+03, 5.10034e-01, 5.21898e-01, 5.77045e-01, 5.82932e-01, 6.59519e-01
1677, 2.91107e+03, 5.10186e-01, 5.21741e-01, 4.30580e-01, 5.86367e-01, 4.86284e-01
1678, 2.91323e+03, 5.10021e-01, 5.16063e-01, 4.54700e-01, 5.87693e-01, 5.11261e-01
1679, 2.91536e+03, 5.09964e-01, 5.17974e-01, 4.35790e-01, 5.88794e-01, 4.87968e-01
1680, 2.91742e+03, 5.09855e-01, 5.16882e-01, 4.23243e-01, 5.91084e-01, 4.71660e-01
1681, 2.91958e+03, 5.09716e-01, 5.16302e-01, 4.47087e-01, 5.80836e-01, 5.08245e-01
1682, 2.92163e+03, 5.09604e-01, 5.16650e-01, 4.47452e-01, 5.78857e-01, 5.01128e-01
1683, 2.92379e+03, 5.09594e-01, 5.18392e-01, 4.51191e-01, 5.85251e-01, 5.11598e-01
